line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 83  0.482676390000000E+10    1.100000  0.270850  3.781620  0.7783545E+00  0.2092725E+00  1.9066780E-03  3.0042560E-05  5.5845730E-04  4.8831270E-03  3.2425580E-06  1.0777430E-05  1.5561500E-03  2.0815720E-04  0.000E+00  0.0000  3.781620    0.000  2.420940  7.283420  0.6504038E-01  0.9191430E+00  4.0113580E-05  1.1025660E-05  7.0370280E-03  2.1384330E-03  8.9101970E-04  2.4939990E-07  2.0625500E-03  2.8356270E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 84  0.487429610000000E+10    1.100000  0.273000  3.781480  0.7787835E+00  0.2088569E+00  1.9037480E-03  2.9991940E-05  5.5764920E-04  4.8764040E-03  3.2377870E-06  1.0760530E-05  1.5541860E-03  2.0786540E-04  0.000E+00  0.0000  3.781480    0.000  2.430580  7.285150  0.5582644E-01  0.9282618E+00  4.1404890E-05  1.1381940E-05  7.2120040E-03  2.0738960E-03  8.4705820E-04  2.3747940E-07  2.0804550E-03  2.8618420E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 85  0.490598420000000E+10    1.100000  0.274470  3.781390  0.7790811E+00  0.2085683E+00  1.9017820E-03  2.9958000E-05  5.5710770E-04  4.8719020E-03  3.2345930E-06  1.0749220E-05  1.5528720E-03  2.0767030E-04  0.000E+00  0.0000  3.781390    0.000  2.437190  7.286160  0.4998105E-01  0.9340377E+00  4.2234360E-05  1.1610770E-05  7.3254340E-03  2.0363610E-03  8.2049610E-04  2.3025140E-07  2.0931770E-03  2.8805520E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 86  0.492182820000000E+10    1.100000  0.275210  3.781340  0.7792296E+00  0.2084244E+00  1.9008030E-03  2.9941090E-05  5.5683780E-04  4.8696580E-03  3.2330020E-06  1.0743580E-05  1.5522170E-03  2.0757300E-04  0.000E+00  0.0000  3.781340    0.000  2.440560  7.286610  0.4716571E-01  0.9368164E+00  4.2636930E-05  1.1721820E-05  7.3809300E-03  2.0193100E-03  8.0815900E-04  2.2688740E-07  2.0998000E-03  2.8903310E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 87  0.493767220000000E+10    1.100000  0.275970  3.781300  0.7793778E+00  0.2082807E+00  1.8998260E-03  2.9924210E-05  5.5656840E-04  4.8674180E-03  3.2314130E-06  1.0737960E-05  1.5515630E-03  2.0747600E-04  0.000E+00  0.0000  3.781300    0.000  2.443950  7.287040  0.4442917E-01  0.9395152E+00  4.3030400E-05  1.1830350E-05  7.4355080E-03  2.0034130E-03  7.9648750E-04  2.2370080E-07  2.1065880E-03  2.9003830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 88  0.495351630000000E+10    1.100000  0.276730  3.781260  0.7795257E+00  0.2081373E+00  1.8988500E-03  2.9907380E-05  5.5629970E-04  4.8651840E-03  3.2298280E-06  1.0732340E-05  1.5509110E-03  2.0737910E-04  0.000E+00  0.0000  3.781260    0.000  2.447350  7.287450  0.4177396E-01  0.9421316E+00  4.3418180E-05  1.1937310E-05  7.4891500E-03  1.9886520E-03  7.8547540E-04  2.2069490E-07  2.1135340E-03  2.9107070E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 89  0.495351630000000E+10    1.100000  0.276730  3.781260  0.7795257E+00  0.2081373E+00  1.8988500E-03  2.9907380E-05  5.5629970E-04  4.8651840E-03  3.2298280E-06  1.0732340E-05  1.5509110E-03  2.0737910E-04  0.000E+00  0.0000  3.781260    0.000  2.447350  7.287450  0.4177396E-01  0.9421316E+00  4.3418180E-05  1.1937310E-05  7.4891500E-03  1.9886520E-03  7.8547540E-04  2.2069490E-07  2.1135340E-03  2.9107070E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 90  0.496936030000000E+10    1.100000  0.277510  3.781210  0.7796733E+00  0.2079941E+00  1.8978770E-03  2.9890580E-05  5.5603150E-04  4.8629540E-03  3.2282470E-06  1.0726740E-05  1.5502600E-03  2.0728250E-04  0.000E+00  0.0000  3.781210    0.000  2.450860  7.287790  0.3920853E-01  0.9446571E+00  4.3788620E-05  1.2039460E-05  7.5417190E-03  1.9750600E-03  7.7518900E-04  2.1787530E-07  2.1206280E-03  2.9212890E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 91  0.498520440000000E+10    1.100000  0.278310  3.781170  0.7798207E+00  0.2078512E+00  1.8969060E-03  2.9873820E-05  5.5576390E-04  4.8607290E-03  3.2266690E-06  1.0721160E-05  1.5496100E-03  2.0718600E-04  0.000E+00  0.0000  3.781170    0.000  2.454360  7.288090  0.3673571E-01  0.9470891E+00  4.4148680E-05  1.2138730E-05  7.5931690E-03  1.9626210E-03  7.6562640E-04  2.1525140E-07  2.1278620E-03  2.9321250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 92  0.500104840000000E+10    1.100000  0.279120  3.781130  0.7799678E+00  0.2077086E+00  1.8959380E-03  2.9857090E-05  5.5549690E-04  4.8585080E-03  3.2250940E-06  1.0715580E-05  1.5489620E-03  2.0708980E-04  0.000E+00  0.0000  3.781130    0.000  2.457880  7.288380  0.3435662E-01  0.9494264E+00  4.4500460E-05  1.2235720E-05  7.6434920E-03  1.9513060E-03  7.5677110E-04  2.1282150E-07  2.1352280E-03  2.9432130E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 93  0.500104840000000E+10    1.100000  0.279120  3.781130  0.7799678E+00  0.2077086E+00  1.8959380E-03  2.9857090E-05  5.5549690E-04  4.8585080E-03  3.2250940E-06  1.0715580E-05  1.5489620E-03  2.0708980E-04  0.000E+00  0.0000  3.781130    0.000  2.457880  7.288380  0.3435662E-01  0.9494264E+00  4.4500460E-05  1.2235720E-05  7.6434920E-03  1.9513060E-03  7.5677110E-04  2.1282150E-07  2.1352280E-03  2.9432130E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 94  0.501689250000000E+10    1.100000  0.279930  3.781090  0.7801147E+00  0.2075662E+00  1.8949710E-03  2.9840410E-05  5.5523040E-04  4.8562920E-03  3.2235230E-06  1.0710020E-05  1.5483140E-03  2.0699370E-04  0.000E+00  0.0000  3.781090    0.000  2.461420  7.288640  0.3207336E-01  0.9516671E+00  4.4841170E-05  1.2329640E-05  7.6926550E-03  1.9410950E-03  7.4862030E-04  2.1058240E-07  2.1427200E-03  2.9545490E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 95  0.503273650000000E+10    1.100000  0.280760  3.781050  0.7802612E+00  0.2074241E+00  1.8940060E-03  2.9823760E-05  5.5496450E-04  4.8540810E-03  3.2219550E-06  1.0704470E-05  1.5476690E-03  2.0689790E-04  0.000E+00  0.0000  3.781050    0.000  2.464970  7.288870  0.2988726E-01  0.9538098E+00  4.5170600E-05  1.2420440E-05  7.7406260E-03  1.9319630E-03  7.4116570E-04  2.0853210E-07  2.1503280E-03  2.9661270E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 96  0.504858050000000E+10    1.100000  0.281600  3.781010  0.7804075E+00  0.2072822E+00  1.8930440E-03  2.9807150E-05  5.5469920E-04  4.8518740E-03  3.2203900E-06  1.0698930E-05  1.5470240E-03  2.0680230E-04  0.000E+00  0.0000  3.781010    0.000  2.468550  7.289060  0.2779899E-01  0.9558540E+00  4.5488600E-05  1.2508080E-05  7.7873790E-03  1.9238830E-03  7.3439480E-04  2.0666750E-07  2.1580430E-03  2.9779430E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 97  0.506442460000000E+10    1.100000  0.282450  3.780980  0.7805536E+00  0.2071406E+00  1.8920830E-03  2.9790580E-05  5.5443440E-04  4.8496720E-03  3.2188290E-06  1.0693400E-05  1.5463810E-03  2.0670680E-04  0.000E+00  0.0000  3.780980    0.000  2.472140  7.289230  0.2580851E-01  0.9577998E+00  4.5795270E-05  1.2592580E-05  7.8328930E-03  1.9168210E-03  7.2829080E-04  2.0498450E-07  2.1658560E-03  2.9899930E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 98  0.508026860000000E+10    1.100000  0.283310  3.780940  0.7806993E+00  0.2069993E+00  1.8911250E-03  2.9774050E-05  5.5417020E-04  4.8474750E-03  3.2172710E-06  1.0687890E-05  1.5457390E-03  2.0661160E-04  0.000E+00  0.0000  3.780940    0.000  2.475740  7.289370  0.2391516E-01  0.9596480E+00  4.6090640E-05  1.2673950E-05  7.8771510E-03  1.9107410E-03  7.2283370E-04  2.0347800E-07  2.1737560E-03  3.0022730E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 99  0.509611270000000E+10    1.100000  0.284190  3.780900  0.7808449E+00  0.2068581E+00  1.8901690E-03  2.9757540E-05  5.5390650E-04  4.8452820E-03  3.2157160E-06  1.0682380E-05  1.5450990E-03  2.0651660E-04  0.000E+00  0.0000  3.780900    0.000  2.479350  7.289480  0.2211774E-01  0.9613997E+00  4.6374810E-05  1.2752230E-05  7.9201370E-03  1.9056060E-03  7.1800120E-04  2.0214230E-07  2.1817320E-03  3.0147800E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
100  0.511195670000000E+10    1.100000  0.285060  3.780870  0.7809901E+00  0.2067173E+00  1.8892140E-03  2.9741080E-05  5.5364340E-04  4.8430930E-03  3.2141640E-06  1.0676890E-05  1.5444590E-03  2.0642170E-04  0.000E+00  0.0000  3.780870    0.000  2.482950  7.289580  0.2041358E-01  0.9630579E+00  4.6650830E-05  1.2828260E-05  7.9618550E-03  1.9013700E-03  7.1375850E-04  2.0097110E-07  2.1897770E-03  3.0275140E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
101  0.512780080000000E+10    1.100000  0.285960  3.780830  0.7811351E+00  0.2065767E+00  1.8882620E-03  2.9724650E-05  5.5338090E-04  4.8409090E-03  3.2126160E-06  1.0671410E-05  1.5438220E-03  2.0632710E-04  0.000E+00  0.0000  3.780830    0.000  2.486600  7.289630  0.1880282E-01  0.9646225E+00  4.6909590E-05  1.2899500E-05  8.0022570E-03  1.8980040E-03  7.1010390E-04  1.9995470E-07  2.1978740E-03  3.0404650E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
102  0.515948890000000E+10    1.100000  0.287780  3.780770  0.7814242E+00  0.2062963E+00  1.8863640E-03  2.9691910E-05  5.5285750E-04  4.8365550E-03  3.2095300E-06  1.0660490E-05  1.5425500E-03  2.0613840E-04  0.000E+00  0.0000  3.780770    0.000  2.493850  7.289690  0.1584802E-01  0.9674845E+00  4.7400000E-05  1.3034510E-05  8.0791040E-03  1.8936920E-03  7.0441690E-04  1.9837350E-07  2.2141770E-03  3.0670180E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
103  0.517533290000000E+10    1.100000  0.288700  3.780740  0.7815684E+00  0.2061565E+00  1.8854180E-03  2.9675590E-05  5.5259660E-04  4.8343850E-03  3.2079920E-06  1.0655050E-05  1.5419150E-03  2.0604440E-04  0.000E+00  0.0000  3.780740    0.000  2.497460  7.289700  0.1449766E-01  0.9687885E+00  4.7630690E-05  1.3098010E-05  8.1155420E-03  1.8926540E-03  7.0232550E-04  1.9779140E-07  2.2223580E-03  3.0806180E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
104  0.520702100000000E+10    1.100000  0.290580  3.780670  0.7818558E+00  0.2058778E+00  1.8835320E-03  2.9643070E-05  5.5207650E-04  4.8300590E-03  3.2049250E-06  1.0644190E-05  1.5406510E-03  2.0585690E-04  0.000E+00  0.0000  3.780670    0.000  2.504690  7.289670  0.1203519E-01  0.9711586E+00  4.8061430E-05  1.3216550E-05  8.1843970E-03  1.8925920E-03  6.9951270E-04  1.9700620E-07  2.2387050E-03  3.1084580E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
105  0.522286500000000E+10    1.100000  0.291530  3.780640  0.7819991E+00  0.2057389E+00  1.8825920E-03  2.9626860E-05  5.5181740E-04  4.8279030E-03  3.2033970E-06  1.0638790E-05  1.5400210E-03  2.0576350E-04  0.000E+00  0.0000  3.780640    0.000  2.508300  7.289630  0.1091637E-01  0.9722318E+00  4.8261930E-05  1.3271720E-05  8.2167890E-03  1.8934780E-03  6.9873880E-04  1.9678920E-07  2.2468370E-03  3.1226950E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
106  0.525455310000000E+10    1.100000  0.293460  3.780580  0.7822848E+00  0.2054618E+00  1.8807190E-03  2.9594560E-05  5.5130070E-04  4.8236040E-03  3.2003510E-06  1.0628010E-05  1.5387650E-03  2.0557720E-04  0.000E+00  0.0000  3.780580    0.000  2.515500  7.289530  0.8886569E-02  0.9741717E+00  4.8633280E-05  1.3373910E-05  8.2774380E-03  1.8968520E-03  6.9832950E-04  1.9667210E-07  2.2629190E-03  3.1517870E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
107  0.528624120000000E+10    1.100000  0.295390  3.780520  0.7825693E+00  0.2051859E+00  1.8788540E-03  2.9562410E-05  5.5078620E-04  4.8193240E-03  3.1973180E-06  1.0617280E-05  1.5375140E-03  2.0539170E-04  0.000E+00  0.0000  3.780520    0.000  2.522680  7.289380  0.7110329E-02  0.9758607E+00  4.8968070E-05  1.3466060E-05  8.3325010E-03  1.9020470E-03  6.9926740E-04  1.9693480E-07  2.2786120E-03  3.1816830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
108  0.533377330000000E+10    1.100000  0.298370  3.780420  0.7829939E+00  0.2047742E+00  1.8760720E-03  2.9514460E-05  5.5001870E-04  4.8129380E-03  3.1927930E-06  1.0601280E-05  1.5356470E-03  2.0511500E-04  0.000E+00  0.0000  3.780420    0.000  2.533420  7.289110  0.4865875E-02  0.9779813E+00  4.9398590E-05  1.3584640E-05  8.4043350E-03  1.9123850E-03  7.0279780E-04  1.9793270E-07  2.3009230E-03  3.2278620E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
109  0.538130550000000E+10    1.100000  0.301400  3.780330  0.7834157E+00  0.2043651E+00  1.8733090E-03  2.9466830E-05  5.4925630E-04  4.8065930E-03  3.1882980E-06  1.0585380E-05  1.5337920E-03  2.0484010E-04  0.000E+00  0.0000  3.780330    0.000  2.544110  7.288790  0.3050348E-02  0.9796849E+00  4.9749640E-05  1.3681680E-05  8.4629950E-03  1.9244440E-03  7.0826530E-04  1.9950990E-07  2.3209190E-03  3.2751740E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
110  0.542883760000000E+10    1.100000  0.304470  3.780230  0.7838349E+00  0.2039586E+00  1.8705640E-03  2.9419550E-05  5.4849900E-04  4.8002900E-03  3.1838340E-06  1.0569590E-05  1.5319480E-03  2.0456710E-04  0.000E+00  0.0000  3.780230    0.000  2.554770  7.288460  0.1590015E-02  0.9810499E+00  5.0025740E-05  1.3758960E-05  8.5082280E-03  1.9364360E-03  7.1484310E-04  2.0149190E-07  2.3373570E-03  3.3222250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
111  0.547636970000000E+10    1.100000  0.307600  3.780100  0.7842511E+00  0.2035550E+00  1.8678390E-03  2.9372610E-05  5.4774700E-04  4.7940300E-03  3.1794010E-06  1.0553920E-05  1.5301170E-03  2.0429590E-04  0.000E+00  0.0000  3.780100    0.000  2.565480  7.288060  0.4216096E-03  0.9821464E+00  5.0230500E-05  1.3820630E-05  8.5399280E-03  1.9460630E-03  7.2113420E-04  2.0370270E-07  2.3486190E-03  3.3645240E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
112  0.552390190000000E+10    1.100000  0.310770  3.779960  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.779960    0.000  2.576050  7.287690  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
113  0.557143400000000E+10    1.100000  0.313970  3.779860  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.779860    0.000  2.585610  7.287680  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
114  0.560312210000000E+10    1.100000  0.316110  3.779780  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.779780    0.000  2.592060  7.287690  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
115  0.565065420000000E+10    1.100000  0.319360  3.779660  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.779660    0.000  2.601820  7.287710  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
116  0.569818630000000E+10    1.100000  0.322640  3.779530  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.779530    0.000  2.611700  7.287760  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
117  0.574571850000000E+10    1.100000  0.325940  3.779400  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.779400    0.000  2.621710  7.287840  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
118  0.577740660000000E+10    1.100000  0.328160  3.779300  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.779300    0.000  2.628460  7.287910  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
119  0.582493870000000E+10    1.100000  0.331520  3.779150  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.779150    0.000  2.638710  7.288030  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
120  0.587247080000000E+10    1.100000  0.334910  3.778990  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.778990    0.000  2.649130  7.288170  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
121  0.590415890000000E+10    1.100000  0.337190  3.778880  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.778880    0.000  2.656170  7.288290  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
122  0.595169110000000E+10    1.100000  0.340650  3.778700  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.778700    0.000  2.666910  7.288470  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
123  0.599922320000000E+10    1.100000  0.344140  3.778520  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.778520    0.000  2.677860  7.288690  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
124  0.604675530000000E+10    1.100000  0.347670  3.778330  0.7845268E+00  0.2032876E+00  1.8660330E-03  2.9341510E-05  5.4724850E-04  4.7898810E-03  3.1764630E-06  1.0543530E-05  1.5289040E-03  2.0411610E-04  0.000E+00  0.0000  3.778330    0.000  2.689040  7.288920  0.0000000E+00  0.9825431E+00  5.0395690E-05  1.3899430E-05  8.5514710E-03  1.9492340E-03  7.2343710E-04  2.0580210E-07  2.3517380E-03  3.3800470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
