line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
189  0.432810330000000E+10    1.347100  1.502960  3.654310  0.6887366E+00  0.2963616E+00  1.3255180E-03  1.0965920E-04  1.6881050E-03  5.6672070E-03  1.6305370E-05  9.4024060E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.654310  -10.364  5.267700  7.549300  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  1.617E-07  4.528E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.04E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
190  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
191  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
192  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
193  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
194  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
195  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
196  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
197  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
198  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
199  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
200  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
201  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
202  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
203  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
204  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
205  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
206  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
207  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
208  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
209  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
210  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
211  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
212  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
213  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
214  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
215  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
216  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
217  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
218  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
219  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
220  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
221  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
222  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
223  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
224  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
225  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
226  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
227  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
228  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
229  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
230  0.434417860000000E+10    1.346200  1.655020  3.645190  0.6886868E+00  0.2964130E+00  1.3232180E-03  1.0955950E-04  1.6919400E-03  5.6659270E-03  1.6413010E-05  9.3877780E-06  1.7888720E-03  2.4320280E-04  0.000E+00  0.0000  3.645190  -10.115  5.319930  7.562700  0.0000000E+00  0.9862722E+00  5.6252590E-05  1.5632970E-05  7.5214520E-03  8.2307560E-04  1.9291220E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  6.023E-08  5.510E-03  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.58E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
