line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 89  0.459211870000000E+10    1.250000  0.524180  3.778720  0.7147818E+00  0.2701915E+00  2.0295450E-03  1.0702180E-04  8.5632620E-04  5.6906120E-03  3.8538560E-06  1.2494650E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0549  3.778720    0.000  2.384310  7.372930  0.3152811E-01  0.9547105E+00  4.4298160E-05  1.2229700E-05  7.1739380E-03  1.1283230E-03  1.1632580E-04  3.3830130E-08  1.7865500E-03  2.4289300E-04  0.000E+00  3.528E-06  5.696E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.15E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 90  0.459687190000000E+10    1.250000  0.525390  3.778790  0.7147774E+00  0.2701954E+00  2.0293830E-03  1.0705060E-04  8.5648460E-04  5.6906120E-03  3.8539070E-06  1.2494320E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0544  3.778790    0.000  2.388180  7.374110  0.2997272E-01  0.9562675E+00  4.4521930E-05  1.2292630E-05  7.1828840E-03  1.1209670E-03  1.1288010E-04  3.2882970E-08  1.7865510E-03  2.4289330E-04  0.000E+00  3.530E-06  5.716E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.16E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 91  0.460162510000000E+10    1.250000  0.526680  3.778880  0.7147732E+00  0.2701993E+00  2.0292260E-03  1.0707860E-04  8.5663830E-04  5.6906120E-03  3.8539570E-06  1.2494000E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0540  3.778880    0.000  2.392230  7.375340  0.2843360E-01  0.9578082E+00  4.4762870E-05  1.2360090E-05  7.1916590E-03  1.1137590E-03  1.0945610E-04  3.1943670E-08  1.7865460E-03  2.4289300E-04  0.000E+00  3.537E-06  5.738E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.17E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 92  0.460637840000000E+10    1.250000  0.528090  3.779000  0.7147690E+00  0.2702032E+00  2.0290700E-03  1.0710630E-04  8.5679090E-04  5.6906120E-03  3.8540060E-06  1.2493680E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0536  3.779000    0.000  2.396710  7.376600  0.2681564E-01  0.9594279E+00  4.5351370E-05  1.2517970E-05  7.2004360E-03  1.1061100E-03  1.0583920E-04  3.1001800E-08  1.7865380E-03  2.4289190E-04  0.000E+00  3.532E-06  5.765E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.17E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 93  0.461113160000000E+10    1.250000  0.529360  3.779190  0.7147636E+00  0.2702081E+00  2.0288710E-03  1.0714160E-04  8.5698550E-04  5.6906120E-03  3.8540690E-06  1.2493280E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0533  3.779190    0.000  2.400300  7.377860  0.2559851E-01  0.9606461E+00  4.5129140E-05  1.2464100E-05  7.2074410E-03  1.1010600E-03  1.0309680E-04  3.0173540E-08  1.7865420E-03  2.4289220E-04  0.000E+00  3.486E-06  5.782E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.12E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 94  0.461588480000000E+10    1.250000  0.531220  3.779390  0.7147560E+00  0.2702150E+00  2.0285910E-03  1.0719140E-04  8.5726030E-04  5.6906120E-03  3.8541580E-06  1.2492710E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0527  3.779390    0.000  2.405930  7.379310  0.2380187E-01  0.9624448E+00  4.5849520E-05  1.2659670E-05  7.2172690E-03  1.0923430E-03  9.9057640E-05  2.9141070E-08  1.7865260E-03  2.4289000E-04  0.000E+00  3.470E-06  5.819E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.11E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 95  0.461905360000000E+10    1.250000  0.532680  3.779580  0.7147516E+00  0.2702189E+00  2.0284310E-03  1.0721970E-04  8.5741630E-04  5.6906120E-03  3.8542080E-06  1.2492380E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0524  3.779580    0.000  2.410110  7.380450  0.2262984E-01  0.9636180E+00  4.6074000E-05  1.2722690E-05  7.2239880E-03  1.0867450E-03  9.6423430E-05  2.8418030E-08  1.7865220E-03  2.4288950E-04  0.000E+00  3.467E-06  5.849E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.11E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 96  0.462380680000000E+10    1.250000  0.534870  3.779880  0.7147473E+00  0.2702229E+00  2.0282700E-03  1.0724830E-04  8.5757440E-04  5.6906120E-03  3.8542600E-06  1.2492050E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0517  3.779880    0.000  2.416330  7.382230  0.2090446E-01  0.9653452E+00  4.6446820E-05  1.2826510E-05  7.2337690E-03  1.0786110E-03  9.2521770E-05  2.7351500E-08  1.7865240E-03  2.4288940E-04  0.000E+00  3.477E-06  5.891E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.12E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 97  0.462697560000000E+10    1.250000  0.536420  3.780110  0.7147447E+00  0.2702253E+00  2.0281750E-03  1.0726520E-04  8.5766770E-04  5.6906120E-03  3.8542900E-06  1.2491850E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0512  3.780110    0.000  2.420680  7.383470  0.1977563E-01  0.9664752E+00  4.6673770E-05  1.2890210E-05  7.2401790E-03  1.0733130E-03  8.9947100E-05  2.6643840E-08  1.7865220E-03  2.4288920E-04  0.000E+00  3.481E-06  5.921E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.13E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 98  0.463172880000000E+10    1.250000  0.539030  3.780500  0.7147407E+00  0.2702289E+00  2.0280290E-03  1.0729100E-04  8.5781060E-04  5.6906120E-03  3.8543370E-06  1.2491560E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0506  3.780500    0.000  2.427960  7.385410  0.1803969E-01  0.9682130E+00  4.7369310E-05  1.3079280E-05  7.2495640E-03  1.0651650E-03  8.5945960E-05  2.5592290E-08  1.7865170E-03  2.4288860E-04  0.000E+00  3.492E-06  5.975E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.15E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 99  0.463648200000000E+10    1.250000  0.541950  3.780960  0.7147370E+00  0.2702322E+00  2.0278930E-03  1.0731510E-04  8.5794410E-04  5.6906120E-03  3.8543800E-06  1.2491280E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0499  3.780960    0.000  2.435710  7.387590  0.1635544E-01  0.9698990E+00  4.7761900E-05  1.3188850E-05  7.2590850E-03  1.0573270E-03  8.2035980E-05  2.4516620E-08  1.7865200E-03  2.4288880E-04  0.000E+00  3.514E-06  6.032E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.18E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
100  0.463965080000000E+10    1.250000  0.544290  3.781320  0.7147340E+00  0.2702350E+00  2.0277810E-03  1.0733480E-04  8.5805370E-04  5.6906110E-03  3.8544160E-06  1.2491050E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0492  3.781320    0.000  2.441970  7.389220  0.1513235E-01  0.9711233E+00  4.8077620E-05  1.3279620E-05  7.2660550E-03  1.0515840E-03  7.9154750E-05  2.3736590E-08  1.7865300E-03  2.4288980E-04  0.000E+00  3.485E-06  6.080E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.15E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
101  0.464281970000000E+10    1.250000  0.547080  3.781840  0.7147306E+00  0.2702381E+00  2.0276550E-03  1.0735710E-04  8.5817720E-04  5.6906110E-03  3.8544560E-06  1.2490790E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0486  3.781840    0.000  2.449210  7.391010  0.1394110E-01  0.9723158E+00  4.8337430E-05  1.3348320E-05  7.2729070E-03  1.0459890E-03  7.6323550E-05  2.2942020E-08  1.7865310E-03  2.4289000E-04  0.000E+00  3.488E-06  6.141E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.16E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
102  0.464757290000000E+10    1.250000  0.551250  3.782530  0.7147272E+00  0.2702412E+00  2.0275330E-03  1.0737860E-04  8.5829680E-04  5.6906110E-03  3.8544950E-06  1.2490540E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0475  3.782530    0.000  2.460290  7.393820  0.1213335E-01  0.9741257E+00  4.9342420E-05  1.3627730E-05  7.2824970E-03  1.0374500E-03  7.1906650E-05  2.1813170E-08  1.7865200E-03  2.4288870E-04  0.000E+00  3.489E-06  6.234E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.16E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
103  0.465074170000000E+10    1.250000  0.554940  3.783060  0.7147226E+00  0.2702454E+00  2.0273610E-03  1.0740900E-04  8.5846550E-04  5.6906110E-03  3.8545500E-06  1.2490190E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0466  3.783060    0.000  2.469790  7.396060  0.1087315E-01  0.9753872E+00  4.9794500E-05  1.3756350E-05  7.2896370E-03  1.0314950E-03  6.8764720E-05  2.0966860E-08  1.7865210E-03  2.4288900E-04  0.000E+00  3.426E-06  6.318E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.10E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
104  0.465549490000000E+10    1.250000  0.561140  3.783980  0.7147190E+00  0.2702486E+00  2.0272310E-03  1.0743190E-04  8.5859300E-04  5.6906110E-03  3.8545920E-06  1.2489920E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0449  3.783980    0.000  2.485690  7.399750  0.9004202E-02  0.9772585E+00  5.0831550E-05  1.4042270E-05  7.2997880E-03  1.0225750E-03  6.3961920E-05  1.9712900E-08  1.7865040E-03  2.4288610E-04  0.000E+00  3.462E-06  6.462E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.15E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
105  0.465866370000000E+10    1.250000  0.566430  3.784710  0.7147154E+00  0.2702520E+00  2.0270970E-03  1.0745550E-04  8.5872450E-04  5.6906110E-03  3.8546350E-06  1.2489640E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0432  3.784710    0.000  2.499260  7.402640  0.7711171E-02  0.9785529E+00  5.1623290E-05  1.4263230E-05  7.3068560E-03  1.0164300E-03  6.0550930E-05  1.8832480E-08  1.7865140E-03  2.4288720E-04  0.000E+00  3.407E-06  6.590E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.10E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
106  0.466183250000000E+10    1.250000  0.572510  3.785570  0.7147117E+00  0.2702553E+00  2.0269610E-03  1.0747940E-04  8.5885750E-04  5.6906110E-03  3.8546790E-06  1.2489370E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0414  3.785570    0.000  2.514940  7.405860  0.6484263E-02  0.9797813E+00  5.2311470E-05  1.4454660E-05  7.3137530E-03  1.0105490E-03  5.7232040E-05  1.7953880E-08  1.7865170E-03  2.4288800E-04  0.000E+00  3.431E-06  6.743E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.14E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
107  0.466658570000000E+10    1.250000  0.584760  3.787210  0.7147067E+00  0.2702598E+00  2.0267790E-03  1.0751150E-04  8.5903650E-04  5.6906110E-03  3.8547380E-06  1.2488990E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0370  3.787210    0.000  2.548220  7.411480  0.4584945E-02  0.9816829E+00  5.3706660E-05  1.4846470E-05  7.3242800E-03  1.0013430E-03  5.1809120E-05  1.6564430E-08  1.7865300E-03  2.4288970E-04  0.000E+00  3.352E-06  7.086E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.07E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
108  0.466975450000000E+10    1.250000  0.595270  3.788680  0.7147031E+00  0.2702631E+00  2.0266470E-03  1.0753470E-04  8.5916590E-04  5.6906110E-03  3.8547800E-06  1.2488720E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0323  3.788680    0.000  2.580180  7.415330  0.3306759E-02  0.9829630E+00  5.5625540E-05  1.5378160E-05  7.3303100E-03  9.9497250E-04  4.7819910E-05  1.5714730E-08  1.7865260E-03  2.4288910E-04  0.000E+00  3.312E-06  7.439E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.04E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
109  0.467290500000000E+10    1.250000  0.608910  3.790680  0.7147003E+00  0.2702657E+00  2.0265430E-03  1.0755280E-04  8.5926730E-04  5.6906110E-03  3.8548140E-06  1.2488510E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0240  3.790680    0.000  2.629070  7.418470  0.2097636E-02  0.9841740E+00  5.7489550E-05  1.5899540E-05  7.3362630E-03  9.8881510E-04  4.3748830E-05  1.4846550E-08  1.7865130E-03  2.4288730E-04  0.000E+00  3.291E-06  8.012E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.04E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
110  0.467704350000000E+10    1.250000  0.625630  3.792400  0.7146960E+00  0.2702696E+00  2.0263860E-03  1.0758040E-04  8.5942140E-04  5.6906110E-03  3.8548650E-06  1.2488180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0063  3.792400    0.000  2.745640  7.409600  0.6998654E-03  0.9855746E+00  6.1134570E-05  1.6937610E-05  7.3428520E-03  9.8150770E-04  3.6990980E-05  1.3682660E-08  1.7865120E-03  2.4288740E-04  0.000E+00  3.261E-06  9.561E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.05E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
111  0.468778010000000E+10    1.250000  0.634950  3.789580  0.7146814E+00  0.2702829E+00  2.0258490E-03  1.0767460E-04  8.5994900E-04  5.6906110E-03  3.8550390E-06  1.2487080E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.789580    0.000  2.970460  7.336700  0.6511022E-04  0.9862084E+00  5.3631300E-05  1.4842440E-05  7.3572110E-03  9.7840490E-04  3.6211700E-05  1.1096340E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.115E-06  1.349E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.96E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
112  0.469834290000000E+10    1.250000  0.637280  3.788700  0.7146678E+00  0.2702953E+00  2.0253500E-03  1.0776190E-04  8.6043920E-04  5.6906110E-03  3.8552020E-06  1.2486050E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.788700    0.000  3.007940  7.327450  0.2436159E-04  0.9862489E+00  5.2078920E-05  1.4404780E-05  7.3594440E-03  9.7825790E-04  3.6426860E-05  1.0911080E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.132E-06  1.429E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.01E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
113  0.470943380000000E+10    1.250000  0.639230  3.788030  0.7146538E+00  0.2703081E+00  2.0248390E-03  1.0785110E-04  8.6094150E-04  5.6906110E-03  3.8553690E-06  1.2484990E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.788030    0.000  3.033450  7.323000  0.9937434E-05  0.9862632E+00  5.1460820E-05  1.4234840E-05  7.3603250E-03  9.7820820E-04  3.6506490E-05  1.0850710E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.109E-06  1.487E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
114  0.472052460000000E+10    1.250000  0.641080  3.787410  0.7146385E+00  0.2703221E+00  2.0242760E-03  1.0794890E-04  8.6149430E-04  5.6906110E-03  3.8555550E-06  1.2483830E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.787410    0.000  3.053670  7.320450  0.4257465E-05  0.9862688E+00  5.1183000E-05  1.4160580E-05  7.3607190E-03  9.7818900E-04  3.6538390E-05  1.0825760E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.106E-06  1.534E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.02E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
115  0.473003100000000E+10    1.250000  0.642650  3.787030  0.7146263E+00  0.2703332E+00  2.0238300E-03  1.0802630E-04  8.6193300E-04  5.6906100E-03  3.8557020E-06  1.2482910E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.787030    0.000  3.068730  7.319050  0.2086437E-05  0.9862709E+00  5.1065910E-05  1.4130040E-05  7.3608850E-03  9.7818180E-04  3.6550690E-05  1.0815580E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.083E-06  1.570E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.01E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
116  0.474112180000000E+10    1.250000  0.644380  3.786590  0.7146121E+00  0.2703462E+00  2.0233120E-03  1.0811610E-04  8.6244310E-04  5.6906100E-03  3.8558740E-06  1.2481830E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.786590    0.000  3.084510  7.317960  0.9084896E-06  0.9862721E+00  5.0998010E-05  1.4112690E-05  7.3609800E-03  9.7817790E-04  3.6557390E-05  1.0809750E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.144E-06  1.609E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.10E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
117  0.475221270000000E+10    1.250000  0.646080  3.786110  0.7145997E+00  0.2703574E+00  2.0228620E-03  1.0819380E-04  8.6288600E-04  5.6906100E-03  3.8560250E-06  1.2480900E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.786110    0.000  3.099020  7.317260  0.3918261E-06  0.9862726E+00  5.0966990E-05  1.4104850E-05  7.3610240E-03  9.7817620E-04  3.6560340E-05  1.0807060E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.149E-06  1.645E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.12E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
118  0.476171910000000E+10    1.250000  0.647520  3.785450  0.7145888E+00  0.2703674E+00  2.0224620E-03  1.0826260E-04  8.6327930E-04  5.6906100E-03  3.8561590E-06  1.2480070E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.785450    0.000  3.110770  7.316870  0.1880525E-06  0.9862728E+00  5.0954630E-05  1.4101700E-05  7.3610410E-03  9.7817550E-04  3.6561510E-05  1.0805960E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.121E-06  1.676E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.11E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
119  0.477280990000000E+10    1.250000  0.649140  3.784950  0.7145744E+00  0.2703806E+00  2.0219370E-03  1.0835290E-04  8.6379720E-04  5.6906100E-03  3.8563360E-06  1.2478970E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.784950    0.000  3.124060  7.316610  0.7817877E-07  0.9862729E+00  5.0948070E-05  1.4100000E-05  7.3610500E-03  9.7817520E-04  3.6562140E-05  1.0805360E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.131E-06  1.711E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.14E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
120  0.478390080000000E+10    1.250000  0.650720  3.784600  0.7145598E+00  0.2703939E+00  2.0214080E-03  1.0844360E-04  8.6431830E-04  5.6906100E-03  3.8565150E-06  1.2477870E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.784600    0.000  3.136710  7.316490  0.3166932E-07  0.9862730E+00  5.0945390E-05  1.4099270E-05  7.3610540E-03  9.7817500E-04  3.6562410E-05  1.0805100E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.122E-06  1.744E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.14E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
121  0.479340720000000E+10    1.250000  0.652030  3.784140  0.7145480E+00  0.2704047E+00  2.0209770E-03  1.0851720E-04  8.6474290E-04  5.6906100E-03  3.8566610E-06  1.2476970E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.784140    0.000  3.147300  7.316480  0.1425068E-07  0.9862730E+00  5.0944430E-05  1.4099000E-05  7.3610560E-03  9.7817500E-04  3.6562510E-05  1.0805010E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.172E-06  1.773E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.22E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
122  0.480449800000000E+10    1.250000  0.653570  3.783700  0.7145371E+00  0.2704146E+00  2.0205820E-03  1.0858470E-04  8.6513340E-04  5.6906090E-03  3.8567960E-06  1.2476140E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.783700    0.000  3.159440  7.316550  0.0000000E+00  0.9862730E+00  5.0944190E-05  1.4098930E-05  7.3610560E-03  9.7817500E-04  3.6562540E-05  1.0804980E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.170E-06  1.803E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.23E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
123  0.481558880000000E+10    1.250000  0.655050  3.783230  0.7145249E+00  0.2704258E+00  2.0201390E-03  1.0866010E-04  8.6557030E-04  5.6906090E-03  3.8569480E-06  1.2475210E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.783230    0.000  3.171470  7.316700  0.0000000E+00  0.9862730E+00  5.0944190E-05  1.4098930E-05  7.3610560E-03  9.7817500E-04  3.6562540E-05  1.0804980E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.163E-06  1.832E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.24E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
124  0.482509530000000E+10    1.250000  0.656340  3.782830  0.7145127E+00  0.2704370E+00  2.0196950E-03  1.0873550E-04  8.6600870E-04  5.6906090E-03  3.8571010E-06  1.2474280E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.782830    0.000  3.181860  7.316890  0.0000000E+00  0.9862730E+00  5.0944190E-05  1.4098930E-05  7.3610560E-03  9.7817500E-04  3.6562540E-05  1.0804980E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.149E-06  1.859E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.24E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
125  0.483618610000000E+10    1.250000  0.657740  3.782340  0.7144978E+00  0.2704505E+00  2.0191580E-03  1.0882650E-04  8.6653970E-04  5.6906090E-03  3.8572870E-06  1.2473150E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.782340    0.000  3.193800  7.317130  0.0000000E+00  0.9862730E+00  5.0944190E-05  1.4098930E-05  7.3610560E-03  9.7817500E-04  3.6562540E-05  1.0804980E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.136E-06  1.891E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.23E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
126  0.484727690000000E+10    1.250000  0.659170  3.781840  0.7144858E+00  0.2704615E+00  2.0187240E-03  1.0889980E-04  8.6696860E-04  5.6906090E-03  3.8574380E-06  1.2472240E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.781840    0.000  3.205780  7.317440  0.0000000E+00  0.9862730E+00  5.0944190E-05  1.4098930E-05  7.3610560E-03  9.7817500E-04  3.6562540E-05  1.0804980E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.179E-06  1.923E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.31E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
127  0.485836780000000E+10    1.250000  0.660530  3.781320  0.7144741E+00  0.2704722E+00  2.0183000E-03  1.0897120E-04  8.6738760E-04  5.6906090E-03  3.8575860E-06  1.2471350E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.781320    0.000  3.217870  7.317790  0.0000000E+00  0.9862730E+00  5.0944190E-05  1.4098930E-05  7.3610560E-03  9.7817500E-04  3.6562540E-05  1.0804980E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.161E-06  1.957E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.30E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
128  0.486787420000000E+10    1.250000  0.661710  3.780860  0.7144619E+00  0.2704833E+00  2.0178590E-03  1.0904540E-04  8.6782410E-04  5.6906090E-03  3.8577410E-06  1.2470420E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.780860    0.000  3.228370  7.318130  0.0000000E+00  0.9862730E+00  5.0944190E-05  1.4098930E-05  7.3610560E-03  9.7817500E-04  3.6562540E-05  1.0804980E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.161E-06  1.987E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.32E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
129  0.487896500000000E+10    1.250000  0.663050  3.780310  0.7144470E+00  0.2704970E+00  2.0173190E-03  1.0913590E-04  8.6835820E-04  5.6906090E-03  3.8579310E-06  1.2469280E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.780310    0.000  3.240800  7.318550  0.0000000E+00  0.9862730E+00  5.0944190E-05  1.4098930E-05  7.3610560E-03  9.7817500E-04  3.6562540E-05  1.0804980E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.195E-06  2.023E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.38E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
130  0.489005590000000E+10    1.250000  0.664350  3.779730  0.7144377E+00  0.2705055E+00  2.0169860E-03  1.0919170E-04  8.6868850E-04  5.6906080E-03  3.8580500E-06  1.2468570E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.779730    0.000  3.253740  7.319040  0.0000000E+00  0.9862730E+00  5.0944190E-05  1.4098930E-05  7.3610560E-03  9.7817500E-04  3.6562540E-05  1.0804980E-08  1.7865110E-03  2.4288740E-04  0.000E+00  3.184E-06  2.062E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.39E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
